"country_name","name","year","Life Ladder","Log GDP per capita","Social support","Healthy life expectancy at birth","Freedom to make life choices","Generosity","Perceptions of corruption","Positive affect","Negative affect","Confidence in national government","Access to clean fuels and technologies for cooking (% of population)","Access to clean fuels and technologies for cooking, urban (% of urban population)","Access to electricity, rural (% of rural population)","Access to clean fuels and technologies for cooking, rural (% of rural population)","Access to electricity (% of population)","Access to electricity, urban (% of urban population)","Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+)","Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)","Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)","Adequacy of social insurance programs (% of total welfare of beneficiary households)","Adequacy of social protection and labor programs (% of total welfare of beneficiary households)","Adequacy of social safety net programs (% of total welfare of beneficiary households)","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net national income (annual % growth)","Adjusted net national income (constant 2015 US$)","Adjusted net national income (current US$)","Adjusted net national income per capita (annual % growth)","Adjusted net national income per capita (constant 2015 US$)","Adjusted net national income per capita (current US$)","Adjusted net savings, excluding particulate emission damage (% of GNI)","Adjusted net savings, excluding particulate emission damage (current US$)","Adjusted net savings, including particulate emission damage (% of GNI)","Adjusted net savings, including particulate emission damage (current US$)","Agricultural irrigated land (% of total agricultural land)","Agricultural land (% of land area)","Agricultural land (sq. km)","Average working hours of children, study and work, ages 7-14 (hours per week)","Average working hours of children, working only, ages 7-14 (hours per week)","Children in employment, total (% of children ages 7-14)","Children out of school (% of primary school age)","Children out of school, female (% of female primary school age)","Children out of school, male (% of male primary school age)","Coverage of social insurance programs (% of population)","GDP (constant 2015 US$)","GDP (current US$)","GDP per capita (constant 2015 US$)","GDP growth (annual %)","GDP per capita (current US$)","Gini index","Gross savings (% of GNI)","Income share held by highest 10%","Income share held by lowest 10%","Inflation, consumer prices (annual %)","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force, total","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)","Population, total","Unemployment, total (% of total labor force) (national estimate)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","Women who believe a husband is justified in beating his wife when she argues with him (%)","Women who believe a husband is justified in beating his wife when she burns the food (%)","Women who believe a husband is justified in beating his wife when she neglects the children (%)","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","Urban population (% of total population)","Total greenhouse gas emissions (% change from 1990)","Mortality rate, infant (per 1,000 live births)","Suicide mortality rate (per 100,000 population)","Tax revenue (% of GDP)","Forest area (% of land area)","Arable land (% of land area)","Population living in slums (% of urban population)","Military expenditure (% of GDP)","High-technology exports (% of manufactured exports)","Central government debt, total (% of GDP)","Expense (% of GDP)","Strength of legal rights index (0=weak to 12=strong)","Individuals using the Internet (% of population)"
"Kenya","Eastern Africa",2010,4.255859375,8.21365642547607,0.805326461791992,53.5,0.635457217693329,0.0111336018890142,0.917921245098114,0.758244037628174,0.123201780021191,0.343885570764542,"7.20000000000001","20.3","7.17224788665771","1.7","19.2000007629395","58.2000007629395",NA,NA,NA,NA,NA,NA,NA,NA,"6.32918956192319","39947441287.2959","32854662652.0281","3.37514986339342","962.174052593368","791.337389625078","-5.48159420994833","-2184550185.76292","-6.91437970684125","-2755550464.79038",NA,"48.0022490072741","273200",NA,NA,NA,NA,NA,NA,NA,"55748903297.985","45405587556.7313","1342.76805936296","8.05847360290906","1093.6389611451",NA,"8.10831044895426",NA,NA,"3.9613888911539",NA,"17354366",NA,NA,41517895,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.571","35.2616180623094","39.3","6",NA,"6.35404294198264","9.66370313103982","55.45251","1.55513786793997","6.71690962995926",NA,NA,NA,"7.2"
"Kenya","Eastern Africa",2011,4.40531015396118,8.23666191101074,0.846307575702667,54.0200004577637,0.708659172058105,0.0149510931223631,0.922664165496826,0.705513060092926,0.227972492575645,0.4589823782444,"8","21.6","25.5358448028564","1.8","36.0356559753418","69.3416366577148","42.34","43.53","19.44",NA,NA,NA,NA,NA,"3.82182713537935","41474163438.3035","34849655380.2859","1.10118820555245","972.769399777412","817.392697918081","-5.62511339700032","-2360405149.86232","-7.01591653725283","-2944012743.70164",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"58603863796.4468","46869457318.2541","1374.54358771362","5.1211061197056","1099.31509362919",NA,"7.29600037706114",NA,NA,"14.0224939638475",NA,"17926485",NA,NA,42635144,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23.969","37.4157595414909","38.5","5.9",NA,"6.32103524616087","10.1908142109147",NA,"1.54141895140139",NA,NA,NA,NA,"8.8"
"Kenya","Eastern Africa",2012,4.54733514785767,8.25470733642578,0.831410109996796,54.5400009155273,0.627654194831848,0.0588635578751564,0.911273062229156,0.667211711406708,0.194177240133286,0.401844769716263,"8.70000000000001","23","27.3002033233643","2","37.990966796875","71.1579437255859",NA,NA,NA,NA,NA,NA,NA,"81.23006","7.37116975547063","44531294430.0022","41766690598.0575","4.69298802571953","1018.42135122683","955.195442207686","-4.99907048319455","-2508900633.16577","-6.36609907620995","-3194975957.38892",NA,"48.7226341497698","277300",NA,NA,NA,"18.7699394226074","16.9804496765137","20.5340805053711",NA,"61281286574.995","56396706005.9435","1401.49015377773","4.56867961444982","1289.78082201489",NA,"7.30295798480015",NA,NA,"9.37776748155123",NA,"18509902",NA,NA,43725806,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.376","39.4394882738836","38.2","5.9",NA,"6.28802755033911","10.3665179042063","53.90611","1.66638897819246",NA,NA,NA,NA,"10.5"
"Kenya","Eastern Africa",2013,3.79538321495056,8.26579666137695,0.824806034564972,55.060001373291,0.708332240581512,0.206916451454163,0.861003398895264,0.728745102882385,0.161331310868263,0.609292030334473,"9.60000000000001","24.9","29.0879287719727","2.2","39.9661064147949","72.9621658325195",NA,NA,NA,NA,NA,NA,NA,NA,"4.01577792770173","46319572322.6421","45578288355.0956","1.53903286840671","1034.09519056108","1017.54585413068","-6.30946099109815","-3438451804.96842","-7.67809602162307","-4184313550.95448",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"63608656932.133","61671425370.0235","1420.07801266798","3.7978483925754","1376.82886892748",NA,"5.67441357583292",NA,NA,"5.71749357037732",NA,"19107608",NA,NA,44792368,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24.794",NA,"37.4","5.9",NA,"6.25501985451734","10.1908142109147",NA,"1.56190991610693","4.0687806342066",NA,NA,"7","13"
"Kenya","Eastern Africa",2014,4.90457963943481,8.2891845703125,0.765436410903931,55.5800018310547,0.819018542766571,0.166976779699326,0.849194228649139,0.778699398040771,0.221096709370613,0.635234892368317,"10.6","26.8","25.0723285675049","2.4","36","68.4000015258789","74.66","78.85","63.17",NA,NA,NA,NA,NA,"2.82437803521151","47627812149.3268","49559716514.1994","0.492257544152437","1039.18560215034","1081.3375950744","-7.18608489454629","-4353316321.9579","-8.52512680152161","-5164505317.76914",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"66801882117.2141","68285768554.472","1457.54236778928","5.02011100232484","1489.91911052082",NA,"6.83982565126088",NA,NA,"6.87815499275946",NA,"19718332","78.733039855957","86.5256271362305",45831863,NA,"56","55.8","41.8","21","7","33.3","21.8","15.1","25.221",NA,"36.4","5.7","15.1870212650473","6.22201215869558","10.1908142109147","52.35971","1.33290268007615",NA,NA,"20.53749523364","7","16.5"
"Kenya","Eastern Africa",2015,4.35761785507202,8.31274890899658,0.776923060417175,56.0999984741211,0.792990326881409,0.215882658958435,0.852549850940704,0.673485040664673,0.172422111034393,0.747988700866699,"11.6","29.5","29.0025863647461","2.7","41.5999984741211","78.0999984741211",NA,NA,NA,"5.64914525196501","5.92710413684536","5.98836409503319",NA,NA,"9.59699203501008","52198649487.7472","52198649487.7472","7.21184189839761","1114.13002480833","1114.13002480833","-5.92317854769704","-3743158953.07933","-7.19227762305561","-4545167457.13163",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,"1.18825729022986","70120413328.7838","70120413328.7838","1496.65285612239","4.96772112759767","1496.65285612239","40.8","7.55018006470977","31.6","2.4","6.58217440250398",NA,"20338655",NA,NA,46851488,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25.658",NA,"35.2","5.5","14.8394826504099","6.18900446287381","10.1908142109147",NA,"1.31807026111731","4.36594599895095",NA,"20.7150711505236","7","16.58785485"
"Kenya","Eastern Africa",2016,4.39612770080566,8.32981300354004,0.705921590328217,56.5,0.748508274555206,0.294672012329102,0.82841157913208,0.729874551296234,0.225647658109665,0.57765406370163,"13","32","42.0779266357422","3","53.0999984741211","84.3000030517578",NA,NA,NA,NA,NA,NA,NA,NA,"17.9650428130817","61576159216.0714","62648813037.8955","15.395675296992","1285.65786581412","1308.05396587753","2.98976305186989","2206588510.97137","1.87524432510384","1384020242.15612",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"73074948912.6476","74815121314.9381","1525.74282091614","4.21351706814744","1562.07614156101",NA,"14.1464370177782",NA,NA,"6.29715752456274","45.0800018310547","20989036",NA,NA,47894670,"2.75999999046326",NA,NA,NA,NA,NA,NA,NA,NA,"26.105",NA,"34.4","5.4","14.9664727307544","6.24094247461082","10.1908142109147","50.81331","1.3487397833903","7.58603492563187",NA,"22.1909797740547","7","16.6"
"Kenya","Eastern Africa",2017,4.47565412521362,8.34369277954102,0.714604318141937,56.9000015258789,0.853394389152527,0.231431633234024,0.854000389575958,0.753860414028168,0.230210304260254,0.63786256313324,"14.4","34.7","45.8804054260254","3.4","55.9764099121094","83.8896026611328","81.57","84.11","70.45",NA,NA,NA,NA,NA,"0.879688662994369","62117837707.8026","66706521526.2113","-1.29145470405018","1269.05417682807","1362.80000863386","0.42077086060661","338835028.00492","-0.665899624112385","-536230378.35677",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"75879534887.3291","82035800868.187","1550.20271532151","3.83795817364721","1675.97391639619",NA,"13.5344567931298",NA,NA,"8.0057227913467",NA,"21595645",NA,NA,48948137,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26.562",NA,"33.7","5.6","15.0524641340645","6.29288048634782","10.1908142109147",NA,"1.28911097816314","3.34854923034118",NA,"25.1285090916527","7","17.82710021"
"Kenya","Eastern Africa",2018,4.65570259094238,8.37539958953857,0.706719875335693,57.2999992370605,0.821412980556488,0.288690775632858,0.844244062900543,0.746773898601532,0.236920773983002,0.675367295742035,"16","37.6","51.615177154541","3.8","61.2845726013184","87.3880004882813",NA,NA,NA,NA,NA,NA,NA,NA,"7.06684839138107","66507611122.6171","75981169978.6252","4.9124350857663","1331.39563946795","1521.04393292234","2.4347626832308","2211034095.39175","1.40162999540114","1272835225.50273",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"80165170351.7163","92202956320.532","1604.80216387121","5.64794640709219","1845.78294001398",NA,"14.6897278195129",NA,NA,"4.68981976129857",NA,"22194263","81.5349731445313","87.8300018310547",49953304,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.03",NA,"32.7","6","14.3612789172776","6.34481849808483","10.1908142109147","50.81331","1.26640880282782","3.61296156642244",NA,"23.6351781584909","10","19.5"
"Kenya","Eastern Africa",2019,4.61885023117065,8.40128231048584,0.675931632518768,57.7000007629395,0.817757487297058,0.30774661898613,0.794370293617249,0.727640748023987,0.250687122344971,0.68385636806488,"17.7","40.85","61.6937408447266","4.2","69.6999969482422","90.8000030517578",NA,NA,NA,NA,NA,NA,NA,NA,"4.40713650750213","69438692332.6696","82239142552.8551","2.3617861656293","1362.8403574907","1614.06873705959","1.27022457449408","1256838195.92971","0.271345890830154","268486287.190391",NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"84264944512.0312","100379713697.421","1653.82819354564","5.11415885767801","1970.10514317888",NA,"14.3000389724394",NA,NA,"5.23585999425422","37.6500015258789","22799745",NA,NA,50951450,"5.01000022888184",NA,NA,NA,NA,NA,NA,NA,NA,"27.507",NA,"32","6.1","15.1001093470909","6.34481849808483","10.1908142109147",NA,"1.16769139046156","4.59251522297171",NA,"18.7983198385291","11","22.66888257"
"Kenya","Eastern Africa",2020,4.5465841293335,8.37559700012207,0.673717617988586,58.0999984741211,0.702034473419189,0.258936434984207,0.83651602268219,0.738233685493469,0.296980410814285,0.485698014497757,"19.5","44.5","62.6713409423828","4.69999999999999","71.4379425048828","93.9862213134766",NA,NA,NA,NA,NA,NA,NA,NA,"0.603949492608578","69858066962.6868","82882485041.3124","-1.39770717347761","1343.79184005101","1594.32993101791",NA,NA,NA,NA,NA,"48.5469304564782","276300",NA,NA,NA,NA,NA,NA,NA,"84054150946.0459","100666542665.72","1616.86813097824","-0.250155704968378","1936.42458891104",NA,"15.3534885533191",NA,NA,"5.40481467184518",NA,"23187744",NA,NA,51985780,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27.995",NA,"31.2",NA,"14.2985362392681","6.34481849808483","10.1908142109147","50.81331","1.11393270727533","5.1117084009103",NA,"15.6223622486648",NA,"29.5"
"Kenya","Eastern Africa",2021,4.46454095840454,8.40245819091797,0.702200710773468,58.5,0.678108215332031,0.322458744049072,0.841331422328949,0.744837939739227,0.252963095903397,0.514758169651031,NA,NA,NA,NA,NA,NA,"79.2","79.5","67.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90372800190.2183","110347079517.356","1704.96657562005","7.51735538703886","2081.79985458438",NA,"16.6608068539816",NA,NA,"6.11090916378165",NA,"23915482","82.620002746582","88.6999969482422",53005614,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28.493",NA,NA,NA,NA,NA,NA,NA,"1.11910912344849","3.12734071727171",NA,NA,NA,NA
"Kuwait","Western Asia",2006,6.07554721832275,11.2282361984253,0.918950438499451,68.4000015258789,0.769072413444519,-0.238750442862511,0.328158110380173,0.788459420204163,0.182275354862213,0.799622058868408,"100","100","100","100","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97092801309.4884",NA,NA,"41081.6753720953","45.1880594666305","51966268386.6251","45.0363536584662","51791806707.2361",NA,"8.41750841750842","1500",NA,NA,NA,NA,NA,NA,NA,"97264739776.2807","101548931771.192","41154.4255675936","7.51477300024021","42967.1427041161",NA,"59.2073193591579",NA,NA,"3.05701339166724",NA,"1217076","93.2821197509766","98.5121688842773",2363409,"1.29999995231628",NA,NA,NA,NA,NA,NA,NA,NA,"100",NA,"9.7","2.7",NA,"0.319304152637486","0.617283950617284",NA,"3.54264578632145",NA,NA,"34.5543697721373",NA,"28.79119795"
"Kyrgyzstan","Central Asia",2006,4.64139890670776,8.18537521362305,0.844136536121368,59.9199981689453,0.677571654319763,-0.140236511826515,0.878633499145508,0.554507732391357,0.159482508897781,0.484566539525986,"64.3","90.5","99.0972290039063","49","98.8899993896484","98.5100021362305",NA,NA,NA,"29.9559776868336","27.8360890750985","9.20678887636874",NA,"96.78934","8.8938380065303","4170613376.36889","2491369966.4798","7.72944352531681","799.213049281175","477.420275655335","1.02005769302584","28419510.035244","0.103391327662568","2880553.61393087","9.30845859231579","55.9494264859228","107311",NA,NA,"5.2","2.55401992797852","2.83455991744995","2.28280997276306","30.4660007967866","4368499017.43315","2834168889.42019","837.133799140186","3.10289874533464","543.110702403072","37.4","11.1184432202556","29.4","3.1","5.5521233316254","46.5099983215332","2342075",NA,NA,5218400,"8.27000045776367",NA,NA,"37.7","25.6","11.3","22.4","20.5","9.5","35.289","-67.9089978666764","32.7","13.1",NA,"6.30953076120959","6.69290928050052","33.74269","1.66563950734665",NA,NA,NA,NA,"12.306907"
"Kyrgyzstan","Central Asia",2007,4.69776153564453,8.25781440734863,0.833097875118256,60.3400001525879,0.683523118495941,-0.0915086641907692,0.929054796695709,0.589768171310425,0.129502579569817,0.454031080007553,"66.4","91.1","99.5127334594727","51.8","99.5400009155273","99.5899963378906",NA,NA,NA,NA,NA,NA,NA,"95.80297","11.0905697848739","4633158163.33236","3395313273.39835","10.0362594649962","879.424144585142","644.467632184031","12.892983940861","483753289.006438","12.0744401382861","453040983.887023","9.31342393229312","55.9363920750782","107286","13.7","26.2","36.6","3.58844995498657","3.77830004692078","3.40562009811401",NA,"4741694417.57877","3802566170.81543","900.025513928094","8.54287476445191","721.768690838857","33.9","21.1479801001768","26.5","3.1","10.2301032660485",NA,"2369747",NA,NA,5268400,"8.10000038146973",NA,NA,NA,NA,NA,NA,NA,NA,"35.287","-65.5553949068826","31.2","12.6",NA,"6.33496350364964","6.67361835245047",NA,"1.33882185898714",NA,NA,NA,NA,"14.03"
"Kyrgyzstan","Central Asia",2008,4.73658800125122,8.3289852142334,0.792132616043091,60.7599983215332,0.719029366970062,-0.0999969020485878,0.922627031803131,0.593905568122864,0.146871641278267,0.457722663879395,"68.2","91.9","99.5808792114258","54.6","99.5100021362305","99.379997253418",NA,NA,NA,NA,NA,NA,NA,"95.27029","-2.02409820869487","4539378491.94235","4275615532.71351","-2.95067572953691","853.475189791181","803.883567923273","3.15140320507789","155466843.951244","2.43325375061768","120038680.081151","9.30531732418525","55.9290928050052","107272",NA,NA,NA,"4.11554002761841","4.298180103302","3.94011998176575",NA,"5140073377.27744","5139957784.91084","966.415360384574","8.40161605989968","966.393627185372","31.5","15.2490904751451","25.3","3.5","24.5201024234101",NA,"2391802",NA,NA,5318700,"8.22000026702881",NA,NA,NA,NA,NA,NA,NA,NA,"35.285","-64.3265492839992","29.6","12.3",NA,"6.36039624608968","6.67101147028154","29.27078","1.18919890963387","3.11850075144493",NA,NA,NA,"15.7"
"Kyrgyzstan","Central Asia",2009,5.06905364990234,8.34536647796631,0.854935646057129,61.1800003051758,0.698919951915741,-0.140109702944756,0.896227478981018,0.553670108318329,0.164816960692406,0.641920983791351,"70","92.4","99.5109024047852","57.2","99.5","99.4800033569336",NA,NA,NA,NA,NA,NA,NA,"94.55799","1.25632433991127","4596407808.81732","3903567917.87644","0.0412409240960301","853.827170846381","725.125465397886","14.5551036235027","656240463.394553","13.888322641081","626177560.909922","9.39504393772428","55.3561001042753","106173",NA,NA,NA,"4.7535400390625","4.7123498916626","4.79304981231689",NA,"5288431036.33614","4690062255.12247","982.377173171872","2.8862945753759","871.224389337854","29.9","26.1691148870035","24.6","3.9","6.83656248105363","47.939998626709","2386070","99.2434310913086","99.7518463134766",5383300,"8.40999984741211",NA,NA,NA,NA,NA,NA,NA,NA,"35.284","-60.283820341883","27.8","11.9",NA,"6.38582898852972","6.65276329509906",NA,"1.43310991815544","5.03034666094534",NA,NA,NA,"16"
"Kyrgyzstan","Central Asia",2010,4.99641084671021,8.32871150970459,0.885362923145294,61.5999984741211,0.720051169395447,-0.0718799605965614,0.925793588161469,0.516307353973389,0.123462550342083,0.300620943307877,"71.55","92.9","98.9235992431641","59.4","99","99.1399993896484",NA,NA,NA,NA,NA,NA,NA,"95.17601","-11.9582182029139","4046759333.54318","3672439296.09171","-13.002198287734","742.810869058385","674.101818332148","4.84200572162928","217370119.341009","4.15420550807752","186492994.633232","9.40453641666431","55.3279457768509","106119",NA,NA,NA,"4.02593994140625","4.19777011871338","3.86107993125916",NA,"5263492561.84497","4794357795.07139","966.150729977601","-0.471566601130149","880.037775119109","30.1","21.288108577795","24.6","3.5","7.96772225579691","47.2200012207031","2427936",NA,NA,5447900,"8.64000034332275",NA,NA,NA,NA,NA,NA,NA,NA,"35.306","-60.9155737483044","26.1","11.4",NA,"6.41126173096976","6.65380604796663","24.79887","1.6110185266278","1.23075543833002",NA,NA,NA,"16.3"
"Kyrgyzstan","Central Asia",2011,4.92104911804199,8.37439823150635,0.891404092311859,62.0200004577637,0.747808456420898,-0.154865801334381,0.932496964931488,0.579320967197418,0.151315897703171,0.436688750982285,"73.3","93.4","97.7840957641602","61.6","98.3199996948242","99.3000030517578","3.76","4.07","0.98","34.6793534032251","32.921132617675","8.4104791248811",NA,"94.89982","5.48488882876671","4268719584.15576","4541053633.67781","4.20903163425056","774.076013519704","823.460202676134","4.50349275801537","249442434.545332","3.85437568919946","213488709.148042","9.42263279445728","55.3102189781022","106085",NA,NA,NA,"4.22536993026733","4.30615997314453","4.14779996871948","40.2230542780595","5577000617.04261","6197766118.59856","1011.31552914855","5.95627430862646","1123.8831680627","27.8","19.4761873435247","23.5","4.2","16.6363262731496","46.5299987792969","2473003",NA,NA,5514600,"8.52999973297119",NA,NA,NA,NA,NA,NA,NA,NA,"35.352","-58.3763596270843","24.5","11.3",NA,"6.43433785192909","6.65224191866528",NA,"1.39442800442394","3.95316862839585",NA,NA,NA,"17.5"
"Kyrgyzstan","Central Asia",2012,5.20778560638428,8.3568639755249,0.856181740760803,62.439998626709,0.702731668949127,-0.0791655629873276,0.89203679561615,0.579561054706573,0.182383269071579,0.51328706741333,"74.7","93.6","99.8000030517578","63.2","99.8000030517578","99.8000030517578",NA,NA,NA,"43.9801234719693","42.0030024108079","10.0006933534322",NA,"97.41253","12.9011586524266","4819433870.1349","5552923970.05236","11.0366545699586","859.508109240779","990.320297127329","1.63970533330351","105528810.640675","1.06291890809975","68407759.5535205","9.43982325115897","55.2205422314911","105913",NA,NA,NA,"1.59159994125366","1.94228005409241","1.25440001487732","41.6405620169134","5572084479.78832","6605139933.41063","993.737423275132","-0.0881502010106345","1177.97473487848","27.4","13.0760182610168","23.1","4","2.76844236540948","44.3699989318848","2477827",NA,NA,5607200,"8.43000030517578","76.6","79.3","33.7","16.8","6.3","25.6","23.1","7.3","35.423","-58.5534258090331","23.2","10.9",NA,"6.45741397288842","6.65589155370177","20.32696","1.62797221499078","4.78258891603824",NA,NA,NA,"19.8"
"Kyrgyzstan","Central Asia",2013,5.40242671966553,8.4406156539917,0.850715517997742,62.8600006103516,0.755036652088165,-0.0854389443993568,0.899560451507568,0.595424234867096,0.134911179542542,0.435920000076294,"75.4","94.1","98.9189834594727","64.4","98.9300003051758","98.9499969482422",NA,NA,NA,"44.3694882460155","42.1550978675515","11.152780221866",NA,"98.42115","-2.42778790817752","4702428237.39315","5597399909.73793","-4.34525008020366","822.160332434637","978.634853790113","-7.37997085019126","-510105621.446777","-7.90256188009587","-546227257.627101","9.50012788087186","55.0401459854015","105567",NA,NA,NA,"0.441819995641708",NA,NA,"39.3497475478638","6180303659.14821","7335027591.91628","1080.54823049658","10.9154694543144","1282.43716202467","28.8","9.6748298338083","23.8","4","6.61375202358086","46.9700012207031","2444726",NA,NA,5719600,"8.32999992370605",NA,NA,NA,NA,NA,NA,NA,NA,"35.517",NA,"22","10.5",NA,"6.48049009384776","6.66684045881126",NA,"1.62236082169272","5.43346578761496",NA,NA,"8","23"
"Kyrgyzstan","Central Asia",2014,5.25219297409058,8.46000576019287,0.898024797439575,63.2799987792969,0.736290097236633,0.354990869760513,0.896767377853394,0.61724066734314,0.185025334358215,0.368196159601212,"76","94.1","99.7446365356445","65.5","99.8000030517578","99.9000015258789","18.47","21.42","12.16",NA,NA,NA,NA,"98.09046","5.53062336366628","4962501832.15006","5720681537.21131","3.43465913646226","850.398737408972","980.324143125921","-7.64253659958326","-547151860.329257","-8.12255331878143","-581517680.823038","9.50166238834528","55.0422314911366","105571","12.8310347150613","22.8074595949263","41.0805541132616","0.354889988899231",NA,NA,NA,"6429001465.58213","7468096566.71158","1101.70533211929","4.02403862576861","1279.76978265986","26.8","12.0240599490218","22.9","4.4","7.53424729775882","44.1199989318848","2474044",NA,NA,5835500,"8.05000019073486",NA,NA,"32.8",NA,NA,NA,NA,NA,"35.635",NA,"20.9","10.5","17.5486530868942","6.50356621480709","6.67674661105318","15.85505","1.7135690234793","2.04825761793663","53.8893270176244","25.9976655502703","8","28.3"
"Kyrgyzstan","Central Asia",2015,4.90537595748901,8.47744178771973,0.856584548950195,63.7000007629395,0.813175857067108,0.199375420808792,0.857725024223328,0.658385753631592,0.173476427793503,0.584292650222778,"76.3","94.2","98.7067108154297","66.1","98.6900024414063","98.6600036621094",NA,NA,NA,NA,NA,NA,NA,"98.08164","1.90003912922168","5056791308.74925","5056791308.74925","-0.176655921943777","848.896457679204","848.896457679204","-8.86360609263665","-568820001.137877","-9.32901077309531","-598687245.699658","9.50341979121275","55.0375391032325","105562",NA,NA,NA,"0.389620006084442",NA,NA,NA,"6678178340.45121","6678178340.45121","1121.08283510739","3.87582544821402","1121.08283510739","29","12.667737184056","24.8","4.1","6.50331838993381","43.2200012207031","2509481",NA,NA,5956900,"7.55999994277954",NA,NA,NA,NA,NA,NA,NA,NA,"35.777",NA,"19.9","9.9","16.801668055009","6.52664233576642","6.67674661105318",NA,"1.75202408672204","12.2460206170046","72.4565575830671","27.2419483499478","8","30.24704278"
"Kyrgyzstan","Central Asia",2016,4.85653400421143,8.49951457977295,0.914375483989716,64.2249984741211,0.813939213752747,0.055796105414629,0.916922807693481,0.668045878410339,0.126099675893784,0.527570188045502,"76.6","94.4","99.8110046386719","66.2","99.7099990844727","99.5299987792969",NA,NA,NA,NA,NA,NA,NA,"98.47782","13.5036063372022","5739640500.37661","5386731429.0622","11.2146776198832","944.097458734535","886.048429815314","7.4757206779551","482579603.800357","7.03702954457828","454260809.873237","9.5208279970781","54.958811261731","105411",NA,NA,NA,"0.372810006141663",NA,NA,NA,"6967734531.18414","6813092065.83507","1146.10322085437","4.33585591715968","1120.66651300848","26.8","23.69965429698","22.9","4.4","0.388838296895887","41.8300018310547","2509364",NA,NA,6079500,"7.21000003814697",NA,NA,NA,NA,NA,NA,NA,NA,"35.944",NA,"18.9","8.6","16.9491731803417","6.54973931178311","6.71428571428571","11.38314","1.6973895707374","19.631318350849","60.4735108680683","27.0350965882562","8","34.5"
"Kyrgyzstan","Central Asia",2017,5.62953662872314,8.52648830413818,0.882586658000946,64.75,0.859389781951904,0.142585784196854,0.87449449300766,0.640433192253113,0.160438314080238,0.561672747135162,"76.6","94.4","100","66.4","100","100","39.94","45.58","35.68",NA,NA,NA,NA,"98.52371","4.60572258582086","6003992419.24737","5946202869.60599","2.60244755904905","968.667100004416","959.343498048787","9.74913489242596","714741719.067367","9.34013253119435","684756386.625573","9.52362880807583","54.9535974973931","105401",NA,NA,NA,"0.291220009326935",NA,NA,NA,"7298000773.99442","7702934800.12836","1177.43873608377","4.73993722539466","1242.76964282023","27.3","28.0214817536887","23.3","4.3","3.1753098637994","39.6699981689453","2482869",NA,NA,6198200,"6.8899998664856",NA,NA,NA,NA,NA,NA,NA,NA,"36.135",NA,"18","8.3","17.0462850607483","6.57280604796663","6.71428571428571",NA,"1.57601108875052","17.6123403863741","60.9182286766387","26.0497698575071","9","38.19903776"
